;date;lat;lon;temperature_2m;relative_humidity_2m;precipitation_probability;precipitation;rain;showers;snowfall;snow_depth;weather_code;pressure_msl;surface_pressure;cloud_cover;cloud_cover_low;cloud_cover_mid;cloud_cover_high;visibility;wind_speed_10m;wind_direction_10m;wind_gusts_10m;uv_index;uv_index_clear_sky;is_day;sunshine_duration
2959;2024-05-03 05:00:00+00:00;46.02000046;9;6.4925;98;;0;0;0;0;0;61;1010.8;903.7678;100;65;100;100;24140;1.4399999;180;21.96;0;0.1;1;0
2960;2024-05-03 06:00:00+00:00;46.02000046;9;6.9424996;94;;0;0;0;0;0;3;1011.2;904.2864;100;40;40;100;24140;2.52;270;24.84;0.15;0.7;1;0
2961;2024-05-03 07:00:00+00:00;46.02000046;9;7.6424994;93;;0;0;0;0;0;3;1010.8;904.178;100;58;56;100;24140;2.1897945;260.53775;33.48;1.55;1.85;1;3600
2962;2024-05-03 08:00:00+00:00;46.02000046;9;9.2425;87;;0;0;0;0;0;3;1011;904.9223;100;51;18;100;24140;1.2979984;213.6901;33.48;2.9;3.2;1;3600
2963;2024-05-03 09:00:00+00:00;46.02000046;9;10.342501;83;;0;0;0;0;0;3;1010.8;905.1283;100;10;7;100;24140;4.6800003;247.3801;22.68;4.35;4.55;1;3600
2964;2024-05-03 10:00:00+00:00;46.02000046;9;11.342501;79;;0;0;0;0;0;3;1011;905.6553;100;0;18;100;24140;7.0911775;246.0375;26.28;5.05;5.65;1;3600
2965;2024-05-03 11:00:00+00:00;46.02000046;9;12.2425;74;;0;0;0;0;0;3;1010.4;905.42883;100;16;11;100;24140;8.557102;247.75093;27;5.05;6.3;1;3600
2966;2024-05-03 12:00:00+00:00;46.02000046;9;13.3925;64;;0;0;0;0;0;3;1010.4;905.82336;100;3;41;100;24140;10.1887;237.99466;23.039999;4.4;6.5;1;3600
2967;2024-05-03 13:00:00+00:00;46.02000046;9;13.7425;70;;0;0;0;0;0;2;1010;905.58405;34;7;34;0;24140;10.990322;238.39255;24.84;3.5;6.15;1;3600
2968;2024-05-03 14:00:00+00:00;46.02000046;9;13.7425;69;;0;0;0;0;0;1;1009.9;905.4944;5;0;5;0;16940;11.019764;218.36752;28.44;2.7;5.3;1;3600
2969;2024-05-03 15:00:00+00:00;46.02000046;9;12.9925;73;;0;0;0;0;0;3;1009.7;905.05884;100;71;80;100;13540;7.7879906;236.3099;25.919998;2.6;4.15;1;3600
2970;2024-05-03 16:00:00+00:00;46.02000046;9;11.4425;85;;0.3;0.1;0.2;0;0;96;1010.9;905.6005;100;86;100;100;10440;8.12197;192.80426;33.839996;2.75;2.75;1;0
2971;2024-05-03 17:00:00+00:00;46.02000046;9;9.8925;83;;6.5;6.5;0;0;0;95;1011.5;905.5978;100;40;100;100;9580;4.452954;104.03627;27;0.8;1.45;1;0
2972;2024-05-03 18:00:00+00:00;46.02000046;9;8.5425005;99;;0.7;0.7;0.1;0;0;61;1012.5;906.01776;100;99;100;100;19340;6.9899354;258.11136;16.56;0.2;0.5;1;0
2973;2024-05-03 19:00:00+00:00;46.02000046;9;7.9925;80;;12;12;0.1;0;0;96;1014;907.16504;100;100;100;100;20860;13.044722;320.59937;28.8;0;0.05;0;0
2974;2024-05-03 20:00:00+00:00;46.02000046;9;8.7425;80;;3.1;2.8;0.2;0;0;95;1013.4;906.894;100;51;100;100;24140;8.217153;61.189304;26.64;0;0;0;0
2975;2024-05-03 21:00:00+00:00;46.02000046;9;8.1425;91;;0.90000004;0.6;0.2;0;0;61;1014.8;907.9342;100;83;100;100;24140;5.0911684;171.86998;16.199999;0;0;0;0
2976;2024-05-03 22:00:00+00:00;46.02000046;9;7.5425;98;;2.2;2;0.2;0;0;95;1015.2;908.0781;100;100;100;100;24140;2.9024127;277.1249;20.16;0;0;0;0
2977;2024-05-03 23:00:00+00:00;46.02000046;9;7.8425;91;;2.2;2;0.2;0;0;61;1014.9;907.9167;100;65;100;0;24140;5.0528407;94.08554;15.4800005;0;0;0;0
2978;2024-05-04 00:00:00+00:00;46.02000046;9;7.2425;98;;0.3;0.2;0.2;0;0;80;1015;907.7921;95;84;74;0;24140;8.28;90;21.24;0;0;0;0
2979;2024-05-04 01:00:00+00:00;46.02000046;9;7.6924996;87;;0;0;0;0;0;2;1014.9;907.8633;86;50;68;0;19160;6.130579;93.366394;30.599998;0;0;0;0
2980;2024-05-04 02:00:00+00:00;46.02000046;9;7.9925;82;;0;0;0;0;0;3;1015.1;908.1491;97;51;94;0;24140;5.8603754;79.380394;17.28;0;0;0;0
2981;2024-05-04 03:00:00+00:00;46.02000046;9;7.6424994;89;;0;0;0;0;0;3;1015;907.935;100;50;99;0;24140;1.9386592;68.19853;11.159999;0;0;0;0
2982;2024-05-04 04:00:00+00:00;46.02000046;9;7.7425;87;;0;0;0;0;0;3;1015;907.9707;100;89;81;100;24140;0.5091169;224.9999;5.3999996;0;0;0;0
2983;2024-05-04 05:00:00+00:00;46.02000046;9;8.0425005;86;;0;0;0;0;0;3;1015.6;908.6142;100;48;86;100;24140;4.3349743;85.23644;8.28;0.05;0.15;1;0
2984;2024-05-04 06:00:00+00:00;46.02000046;9;8.2925005;92;;0;0;0;0;0;3;1016.9;909.8664;100;60;100;100;24140;0.35999998;90;9;0.25;0.75;1;0
2985;2024-05-04 07:00:00+00:00;46.02000046;9;9.092501;86;;0;0;0;0;0;3;1016.6;909.88165;100;56;100;100;24140;3.319036;102.5288;13.32;0.45;1.75;1;0
2986;2024-05-04 08:00:00+00:00;46.02000046;9;9.842501;82;;0;0;0;0;0;3;1017.1;910.59393;100;76;100;100;24140;0.8049845;63.435013;16.56;1.55;3.1;1;1412.8905
2987;2024-05-04 09:00:00+00:00;46.02000046;9;9.7925005;81;;0;0;0;0;0;3;1017.5;910.9346;100;79;100;100;24020;1.1384199;288.43503;17.64;4;4.55;1;670.66907
2988;2024-05-04 10:00:00+00:00;46.02000046;9;10.9925;83;;0;0;0;0;0;3;1017.6;911.4454;100;80;100;100;16040;4.39436;214.9921;18.359999;4.75;5.65;1;1649.4132
2989;2024-05-04 11:00:00+00:00;46.02000046;9;11.7425;83;;0;0;0;0;0;3;1017.2;911.3486;100;59;90;100;11760;3.7585104;196.69933;17.64;6.05;6.35;1;3600
2990;2024-05-04 12:00:00+00:00;46.02000046;9;12.1925;76;;0;0;0;0;0;3;1016.7;911.0568;100;46;100;100;12680;6.439876;243.43501;17.64;6.55;6.55;1;3600
2991;2024-05-04 13:00:00+00:00;46.02000046;9;12.9925;73;;0;0;0;0;0;3;1016.1;910.79553;100;69;89;100;15020;6.696387;233.74606;18.359999;6.1;6.25;1;3600
2992;2024-05-04 14:00:00+00:00;46.02000046;9;13.4425;72;;0;0;0;0;0;1;1015.6;910.5023;47;45;5;0;23020;6.297428;239.03632;17.28;5.3;5.35;1;3600
2993;2024-05-04 15:00:00+00:00;46.02000046;9;13.4425;72;;0;0;0;0;0;3;1016.4;911.2196;100;55;43;100;24140;5.1919937;236.3099;17.64;3.8;4.1;1;3600
2994;2024-05-04 16:00:00+00:00;46.02000046;9;13.2925005;68;;0;0;0;0;0;3;1015.9;910.7197;97;16;42;91;22680;5.1544156;257.90524;14.4;1.45;2.75;1;3600
2995;2024-05-04 17:00:00+00:00;46.02000046;9;12.9425;70;;0;0;0;0;0;3;1015.8;910.5095;100;6;56;100;22620;2.7416782;246.80138;11.879999;1.25;1.5;1;3600
2996;2024-05-04 18:00:00+00:00;46.02000046;9;12.092501;79;;0;0;0;0;0;2;1016.4;910.75336;92;0;39;81;24140;2.0991426;300.96368;8.28;0.45;0.55;1;1161.4396
2997;2024-05-04 19:00:00+00:00;46.02000046;9;11.0425005;83;;0;0;0;0;0;2;1016.9;910.83594;84;0;57;74;24140;1.609969;206.56499;5.04;0.05;0.05;0;0
2998;2024-05-04 20:00:00+00:00;46.02000046;9;10.5425005;76;;0;0;0;0;0;3;1016.8;910.5712;100;0;100;0;24140;3.0758414;20.556128;3.96;0;0;0;0
2999;2024-05-04 21:00:00+00:00;46.02000046;9;10.1425;79;;0;0;0;0;0;3;1017.4;910.9681;66;0;65;3;24140;3.396233;32.005356;10.08;0;0;0;0
3000;2024-05-04 22:00:00+00:00;46.02000046;9;9.2425;80;;0;0;0;0;0;2;1016.8;910.1137;39;0;31;14;24140;5.815978;21.801476;8.64;0;0;0;0
3001;2024-05-04 23:00:00+00:00;46.02000046;9;9.4425;82;;0;0;0;0;0;3;1016.7;910.0949;100;0;67;100;24140;4.8433046;41.98713;10.08;0;0;0;0
3002;2024-05-05 00:00:00+00:00;46.02000046;9;9.592501;84;;0;0;0;0;0;3;1016.4;909.8791;100;0;88;100;24140;5.315336;61.69934;9.36;0;0;0;0
3003;2024-05-05 01:00:00+00:00;46.02000046;9;9.8925;78;;0;0;0;0;0;3;1016.1;909.7161;97;0;79;83;24140;6.3690495;42.709366;12.599999;0;0;0;0
3004;2024-05-05 02:00:00+00:00;46.02000046;9;9.8925;75;;0;0;0;0;0;3;1016;909.6266;99;16;90;94;24140;5.3517847;47.72637;12.24;0;0;0;0
3005;2024-05-05 03:00:00+00:00;46.02000046;9;9.5425005;78;;0;0;0;0;0;3;1015.7;909.235;75;30;65;27;24140;5.904439;52.431335;12.959999;0;0;0;0
3006;2024-05-05 04:00:00+00:00;46.02000046;9;9.592501;83;;0;0;0;0;0;3;1016.1;909.6105;100;79;100;29;24140;2.5455842;44.999897;10.799999;0;0;0;0
3007;2024-05-05 05:00:00+00:00;46.02000046;9;9.9425;83;;0;0;0;0;0;3;1016.2;909.8235;91;72;74;60;24140;3.319036;49.398785;11.5199995;0.1;0.15;1;0
3008;2024-05-05 06:00:00+00:00;46.02000046;9;10.5425005;88;;0;0;0;0;0;3;1016;909.8548;100;58;7;100;24140;1.5273507;135.0001;11.5199995;0.4;0.85;1;3600
3009;2024-05-05 07:00:00+00:00;46.02000046;9;11.2925005;88;;0;0;0;0;0;3;1016.2;910.29596;100;49;0;100;24140;2.6208394;254.05453;16.199999;1;1.95;1;3600
3010;2024-05-05 08:00:00+00:00;46.02000046;9;12.092501;77;;0;0;0;0;0;3;1015.7;910.1261;100;29;0;100;24140;4.802999;257.00537;14.04;1.7;3.35;1;3600
3011;2024-05-05 09:00:00+00:00;46.02000046;9;12.6925;72;;0;0;0;0;0;3;1016.3;910.87146;100;0;0;100;24140;7.8625183;254.05453;17.64;3.7;4.7;1;3600
3012;2024-05-05 10:00:00+00:00;46.02000046;9;13.4425;66;;0;0;0;0;0;3;1015.7;910.592;99;0;67;99;24140;8.825508;258.23172;20.880001;5.2;5.8;1;3600
3013;2024-05-05 11:00:00+00:00;46.02000046;9;14.5425005;65;;0;0;0;0;0;3;1015.5;910.7889;88;0;24;75;24140;9.028754;246.50142;21.599998;5.2;6.4;1;3600
3014;2024-05-05 12:00:00+00:00;46.02000046;9;14.7925005;62;;0;0;0;0;0;1;1014.9;910.3362;60;0;16;47;23220;6.763786;244.7989;20.880001;3.65;6.6;1;3600
3015;2024-05-05 13:00:00+00:00;46.02000046;9;15.342501;60;;0;0;0;0;0;1;1014.2;909.8948;29;0;0;29;21620;7.653705;228.81418;17.64;5.05;6.2;1;3600
3016;2024-05-05 14:00:00+00:00;46.02000046;9;14.9925;64;;0;0;0;0;0;3;1013.7;909.3276;100;0;100;100;22300;10.587918;234.6887;23.039999;3.15;5.4;1;3600
3017;2024-05-05 15:00:00+00:00;46.02000046;9;14.4925;66;;0;0;0;0;0;3;1013.8;909.2474;100;43;50;100;22740;7.928177;230.52757;26.64;2.45;4.15;1;3597.166
3018;2024-05-05 16:00:00+00:00;46.02000046;9;14.4925;66;;0;0;0;0;0;3;1013.8;909.2474;100;57;100;100;24140;8.217153;241.1893;17.64;2.3;2.8;1;2907.9878
3019;2024-05-05 17:00:00+00:00;46.02000046;9;13.842501;72;;0;0;0;0;0;3;1013.5;908.75653;100;84;4;100;23620;6.638072;229.39879;17.28;1.3;1.5;1;0
3020;2024-05-05 18:00:00+00:00;46.02000046;9;13.092501;75;;0;0;0;0;0;3;1014.1;909.0372;100;73;54;100;24140;4.6938252;274.39862;12.959999;0.45;0.55;1;0
3021;2024-05-05 19:00:00+00:00;46.02000046;9;12.6925;76;;0;0;0;0;0;3;1014.2;908.9893;100;52;94;100;24140;1.0182338;224.9999;10.08;0.05;0.05;0;0
3022;2024-05-05 20:00:00+00:00;46.02000046;9;11.7425;82;;0;0;0;0;0;3;1014.2;908.66077;100;31;57;100;24140;0.35999998;90;7.2;0;0;0;0
3023;2024-05-05 21:00:00+00:00;46.02000046;9;11.2425;95;;0;0;0;0;0;3;1014.5;908.75574;100;41;100;100;24140;5.0911684;278.13;11.159999;0;0;0;0
3024;2024-05-05 22:00:00+00:00;46.02000046;9;10.9925;99;;0;0;0;0;0;3;1014.6;908.7583;98;81;87;10;22920;9.114471;279.09018;23.4;0;0;0;0
3025;2024-05-05 23:00:00+00:00;46.02000046;9;10.7425;99;;0;0;0;0;0;45;1014.5;908.58154;100;88;100;0;22840;5.8048253;277.1249;24.119999;0;0;0;0
3026;2024-05-06 00:00:00+00:00;46.02000046;9;10.5425005;98;;0;0;0;0;0;45;1014.3;908.3324;100;76;88;100;700;2.6208394;285.94547;19.44;0;0;0;0
3027;2024-05-06 01:00:00+00:00;46.02000046;9;10.3925;97;;0;0;0;0;0;45;1013.4;907.4742;99;75;88;87;260;1.8;270;13.32;0;0;0;0
3028;2024-05-06 02:00:00+00:00;46.02000046;9;10.2925005;100;;0.1;0;0.1;0;0;80;1013.6;907.61816;100;100;85;100;180;5.506941;258.6901;24.119999;0;0;0;0
3029;2024-05-06 03:00:00+00:00;46.02000046;9;10.2925005;95;;0;0;0;0;0;45;1013.4;907.4391;100;100;100;100;120;2.0991426;300.96368;28.08;0;0;0;0
3030;2024-05-06 04:00:00+00:00;46.02000046;9;9.842501;100;;0;0;0;0;0;45;1013.2;907.10236;100;96;90;100;100;1.5273507;224.9999;20.16;0;0;0;0
3031;2024-05-06 05:00:00+00:00;46.02000046;9;9.592501;100;;0.1;0.1;0;0;0;61;1013.3;907.10394;100;100;100;82;340;5.315336;241.69934;21.599998;0;0.15;1;0
3032;2024-05-06 06:00:00+00:00;46.02000046;9;9.4925;98;;0.8;0.8;0;0;0;61;1014.2;907.8745;100;97;100;100;20680;1.484318;255.96373;23.039999;0.2;0.75;1;0
3033;2024-05-06 07:00:00+00:00;46.02000046;9;9.4425;98;;0.4;0.4;0;0;0;61;1014.1;907.7675;100;100;100;100;23520;1.484318;194.03627;18.72;0.35;1.8;1;0
3034;2024-05-06 08:00:00+00:00;46.02000046;9;9.1925;96;;1;1;0;0;0;61;1014.6;908.1268;100;100;100;100;22080;4.73506;171.25392;19.08;0.4;3.15;1;0
3035;2024-05-06 09:00:00+00:00;46.02000046;9;9.6425;83;;0.4;0.4;0;0;0;61;1014.8;908.4645;100;90;97;97;12340;6.162207;353.29025;34.56;0.7;4.5;1;0
3036;2024-05-06 10:00:00+00:00;46.02000046;9;9.9425;81;;0.4;0.4;0;0;0;61;1015.1;908.83856;100;100;100;100;22040;3.4152596;341.56494;34.2;0.9;5.6;1;0
3037;2024-05-06 11:00:00+00:00;46.02000046;9;9.6925;84;;0.4;0.4;0;0;0;61;1014.9;908.5718;100;100;100;100;9980;5.5887027;75.068535;30.239998;1.45;6.35;1;0
3038;2024-05-06 12:00:00+00:00;46.02000046;9;9.4925;81;;0.3;0.3;0;0;0;61;1015.2;908.76965;100;99;100;100;22660;7.10031;59.53454;32.399998;1.65;6.5;1;0
3039;2024-05-06 13:00:00+00:00;46.02000046;9;9.8925;80;;0.2;0.2;0;0;0;61;1014.5;908.2837;100;100;100;100;19900;4.3349743;4.763556;29.16;0.5;6.1;1;0
3040;2024-05-06 14:00:00+00:00;46.02000046;9;9.8925;83;;0;0;0;0;0;3;1014.3;908.1046;100;100;100;100;19480;0.8049845;243.43501;23.759998;0.45;5.25;1;0
3041;2024-05-06 15:00:00+00:00;46.02000046;9;9.4925;83;;0;0;0;0;0;61;1014.5;908.143;100;100;100;100;22560;5.815978;68.19853;16.919998;0.25;3.95;1;0
3042;2024-05-06 16:00:00+00:00;46.02000046;9;9.3925;90;;1;1;0;0;0;61;1014.9;908.46594;99;86;98;76;19880;2.968636;345.9637;21.96;0.15;2.65;1;0
3043;2024-05-06 17:00:00+00:00;46.02000046;9;9.592501;86;;0.1;0.1;0;0;0;61;1014.4;908.0887;100;91;100;0;22460;2.0991426;149.03632;22.68;0.1;1.45;1;0
3044;2024-05-06 18:00:00+00:00;46.02000046;9;9.0425005;85;;0;0;0;0;0;3;1014.9;908.34247;100;100;100;47;24140;3.2599385;83.659904;18.72;0.05;0.55;1;0
3045;2024-05-06 19:00:00+00:00;46.02000046;9;8.9925;87;;0;0;0;0;0;61;1014.9;908.3247;100;100;100;100;24140;3.2599385;83.659904;10.440001;0;0.05;0;0
3046;2024-05-06 20:00:00+00:00;46.02000046;9;8.9425;89;;0;0;0;0;0;61;1014.9;908.30725;100;100;100;100;24140;2.4149535;63.435013;10.440001;0;0;0;0
3047;2024-05-06 21:00:00+00:00;46.02000046;9;8.9425;92;;0.2;0.2;0;0;0;61;1015.5;908.84424;100;98;100;100;23800;2.5959969;56.309914;10.799999;0;0;0;0
3048;2024-05-06 22:00:00+00:00;46.02000046;9;8.842501;94;;0;0;0;0;0;61;1015;908.36127;100;86;100;88;24140;1.8;53.13002;8.64;0;0;0;0
3049;2024-05-06 23:00:00+00:00;46.02000046;9;8.8925;93;;0.4;0;0.4;0;0;80;1014.8;908.2;100;100;100;88;18880;1.2979984;123.690094;6.12;0;0;0;0
3050;2024-05-07 00:00:00+00:00;46.02000046;9;8.7425;92;;0;0;0;0;0;61;1014.7;908.0573;100;100;100;100;24140;4.6938252;85.60138;10.08;0;0;0;0
3051;2024-05-07 01:00:00+00:00;46.02000046;9;8.592501;91;;0;0;0;0;0;3;1013.9;907.28827;100;82;100;100;14480;3.2399998;90;15.119999;0;0;0;0
3052;2024-05-07 02:00:00+00:00;46.02000046;9;8.592501;91;;0;0;0;0;0;61;1013.7;907.1093;100;90;100;89;8600;3.319036;77.4712;9;0;0;0;0
3053;2024-05-07 03:00:00+00:00;46.02000046;9;8.5425005;95;;0.4;0.1;0.2;0;0;61;1013.3;906.73364;100;69;100;100;20820;1.9386592;68.19853;7.2;0;0;0;0
3054;2024-05-07 04:00:00+00:00;46.02000046;9;8.4425;98;;0;0;0;0;0;45;1013.3;906.69824;100;100;100;100;22180;2.968636;104.03627;14.759999;0;0;0;0
3055;2024-05-07 05:00:00+00:00;46.02000046;9;8.4925;97;;0.3;0.3;0;0;0;61;1013.2;906.62646;100;96;100;100;11620;2.6208394;105.945465;15.119999;0;0.15;1;0
3056;2024-05-07 06:00:00+00:00;46.02000046;9;8.4425;94;;1.1;1.1;0;0;0;61;1013.5;906.8772;100;100;100;100;7480;5.4477882;82.40546;16.919998;0.05;0.8;1;0
3057;2024-05-07 07:00:00+00:00;46.02000046;9;8.2925005;96;;1.4;1.4;0;0;0;61;1013.4;906.73474;100;100;100;100;4980;3.6179552;84.2895;19.44;0.15;1.8;1;0
3058;2024-05-07 08:00:00+00:00;46.02000046;9;8.9425;93;;0.90000004;0.90000004;0;0;0;61;1013.5;907.05426;100;100;100;100;9620;0.5091169;224.9999;15.84;0.4;3.15;1;0
3059;2024-05-07 09:00:00+00:00;46.02000046;9;8.7925005;96;;0.5;0.5;0;0;0;61;1013.8;907.2696;100;95;100;70;12520;1.5273507;315.0001;13.32;0.8;4.45;1;0
3060;2024-05-07 10:00:00+00:00;46.02000046;9;9.0425005;96;;0.5;0.5;0;0;0;61;1013.8;907.3579;100;100;100;100;22420;2.0991426;210.96368;12.599999;0.65;5.5;1;0
3061;2024-05-07 11:00:00+00:00;46.02000046;9;9.2425;97;;0.8;0.8;0;0;0;61;1013.4;907.0705;100;100;97;100;24120;1.08;270;13.679999;0.6;6.15;1;0
3062;2024-05-07 12:00:00+00:00;46.02000046;9;9.7925005;93;;0.3;0.3;0;0;0;61;1013.5;907.3535;100;89;98;100;24100;3.0758414;249.44386;12.959999;0.5;6.3;1;0
3063;2024-05-07 13:00:00+00:00;46.02000046;9;10.1425;93;;0.3;0.2;0.2;0;0;61;1013.4;907.3865;100;86;89;100;24140;4.1046314;254.74483;15.4800005;0.5;5.95;1;0
3064;2024-05-07 14:00:00+00:00;46.02000046;9;10.2925005;91;;0.1;0.1;0;0;0;80;1013.1;907.1704;99;84;98;43;14180;5.5887027;255.06853;16.56;0.5;5.15;1;196.13869
3065;2024-05-07 15:00:00+00:00;46.02000046;9;9.842501;95;;0.1;0.1;0;0;0;80;1013.8;907.6395;100;90;79;100;15880;4.73506;261.2539;16.919998;0.5;4;1;0
3066;2024-05-07 16:00:00+00:00;46.02000046;9;9.6925;95;;0.4;0;0.2;0;0;80;1014.1;907.8556;100;100;96;0;23840;3.096837;234.46223;14.4;0.3;2.65;1;0
3067;2024-05-07 17:00:00+00:00;46.02000046;9;9.592501;95;;0.2;0;0.2;0;0;80;1014;907.7306;100;73;99;0;24140;0.71999997;270;11.879999;0.15;1.45;1;0
3068;2024-05-07 18:00:00+00:00;46.02000046;9;9.2925005;92;;0.1;0;0.1;0;0;80;1014.7;908.2517;100;91;100;0;24140;2.8799999;90;12.959999;0.1;0.55;1;0
3069;2024-05-07 19:00:00+00:00;46.02000046;9;8.9425;95;;0.3;0;0.3;0;0;61;1015.4;908.75476;99;73;98;34;14500;4.8965297;126.027466;16.56;0;0.05;0;0
3070;2024-05-07 20:00:00+00:00;46.02000046;9;8.9925;92;;0.1;0;0.1;0;0;80;1015.7;909.0407;93;74;89;18;8340;1.5273507;224.9999;16.199999;0;0;0;0
3071;2024-05-07 21:00:00+00:00;46.02000046;9;8.7425;99;;0;0;0;0;0;45;1016.8;909.9366;100;89;100;100;8600;3.8268526;131.18582;11.879999;0;0;0;0
3072;2024-05-07 22:00:00+00:00;46.02000046;9;8.842501;95;;2.2;2.2;0;0;0;61;1017.1;910.2406;100;100;100;0;10760;2.16;360;19.44;0;0;0;0
3073;2024-05-07 23:00:00+00:00;46.02000046;9;9.1925;93;;0.6;0.6;0;0;0;61;1017;910.27496;99;89;99;0;18340;2.3051248;141.34016;18.359999;0;0;0;0
3074;2024-05-08 00:00:00+00:00;46.02000046;9;8.6425;95;;0;0;0;0;0;61;1016.8;909.90106;100;51;100;0;24060;4.73506;98.74608;20.519999;0;0;0;0
3075;2024-05-08 01:00:00+00:00;46.02000046;9;8.7425;92;;0.3;0.3;0;0;0;61;1016.9;910.0261;100;44;100;0;24140;5.4119864;86.186005;17.28;0;0;0;0
3076;2024-05-08 02:00:00+00:00;46.02000046;9;8.842501;88;;0.90000004;0.70000005;0.2;0;0;61;1016.7;909.8827;99;48;98;0;24140;3.2399998;90;16.919998;0;0;0;0
3077;2024-05-08 03:00:00+00:00;46.02000046;9;8.3925;92;;0.1;0.1;0;0;0;80;1016.7;909.7229;95;58;91;0;24140;1.835647;101.3099;12.959999;0;0;0;0
3078;2024-05-08 04:00:00+00:00;46.02000046;9;8.092501;95;;0.1;0.1;0;0;0;61;1017.1;909.97394;99;61;98;0;24140;1.8;126.86999;11.159999;0;0;1;0
3079;2024-05-08 05:00:00+00:00;46.02000046;9;8.4925;93;;0;0;0;0;0;3;1017.2;910.20575;96;0;96;0;24140;2.5455842;98.13002;10.799999;0.1;0.15;1;0
3080;2024-05-08 06:00:00+00:00;46.02000046;9;9.0425005;96;;0;0;0;0;0;2;1016.9;910.13245;88;67;55;0;24140;2.0991426;149.03632;16.199999;0.75;0.85;1;2281.4856
3081;2024-05-08 07:00:00+00:00;46.02000046;9;10.092501;92;;0;0;0;0;0;1;1016.8;910.41327;67;51;30;0;24140;2.7416782;113.19862;20.16;1.85;1.95;1;3600
3082;2024-05-08 08:00:00+00:00;46.02000046;9;11.3925;84;;0;0;0;0;0;1;1016.5;910.5997;12;0;12;0;24140;2.2768397;108.43504;21.599998;3.3;3.3;1;3600
3083;2024-05-08 09:00:00+00:00;46.02000046;9;12.342501;78;;0;0;0;0;0;1;1016.9;911.2882;10;0;10;0;24140;2.16;180;21.599998;4.65;4.65;1;3600
3084;2024-05-08 10:00:00+00:00;46.02000046;9;13.6425;79;;0;0;0;0;0;1;1016.8;911.64667;38;34;9;0;24140;5.1165614;230.71062;23.4;5.75;5.75;1;3600
3085;2024-05-08 11:00:00+00:00;46.02000046;9;14.5425005;71;;0;0;0;0;0;1;1016.9;912.04456;7;2;5;0;24140;7.729527;242.24155;22.68;6.3;6.4;1;3600
3086;2024-05-08 12:00:00+00:00;46.02000046;9;15.3925;71;;0;0;0;0;0;2;1016.2;911.70593;47;38;14;0;24140;10.00256;239.74365;25.199999;4.1;6.55;1;3600
3087;2024-05-08 13:00:00+00:00;46.02000046;9;15.692501;74;;0;0;0;0;0;1;1015.8;911.44885;79;79;0;0;24140;10.799999;233.13002;24.48;1.9;6.2;1;3600
3088;2024-05-08 14:00:00+00:00;46.02000046;9;15.592501;76;;0;0;0;0;0;2;1015.7;911.3253;77;65;45;0;24140;10.233123;230.71062;27.359999;5.45;5.45;1;3600
3089;2024-05-08 15:00:00+00:00;46.02000046;9;14.5425005;81;;0;0;0;0;0;2;1017.1;912.2239;100;66;65;100;24140;13.276144;220.60121;28.08;4.2;4.2;1;3600
3090;2024-05-08 16:00:00+00:00;46.02000046;9;14.2925005;79;;0.1;0;0.1;0;0;80;1016.9;911.95917;100;83;100;100;24140;7.9932966;125.837746;37.44;2.85;2.85;1;1856.3876
3091;2024-05-08 17:00:00+00:00;46.02000046;9;12.5425005;86;;0.1;0;0;0;0;61;1017.7;912.0743;100;64;100;100;24140;1.609969;333.43503;30.599998;1.55;1.55;1;0
3092;2024-05-08 18:00:00+00:00;46.02000046;9;12.1425;89;;0;0;0;0;0;3;1018.4;912.5629;100;22;54;100;24140;6.151683;249.44386;27;0.6;0.6;1;0
3093;2024-05-08 19:00:00+00:00;46.02000046;9;11.2425;91;;0;0;0;0;0;3;1019;912.7867;77;0;75;11;24140;4.2136917;250.0168;30.599998;0.05;0.05;0;0
3094;2024-05-08 20:00:00+00:00;46.02000046;9;10.7925005;96;;0;0;0;0;0;45;1019.7;913.2562;91;50;75;0;24140;5.04;270;24.84;0;0;0;0
3095;2024-05-08 21:00:00+00:00;46.02000046;9;10.7925005;91;;0;0;0;0;0;2;1019.8;913.34576;70;52;39;0;24140;1.4399999;180;19.44;0;0;0;0
3096;2024-05-08 22:00:00+00:00;46.02000046;9;10.7925005;78;;0;0;0;0;0;3;1020.3;913.7936;100;0;30;100;24140;1.0182338;135.0001;14.4;0;0;0;0
3097;2024-05-08 23:00:00+00:00;46.02000046;9;10.5425005;76;;0;0;0;0;0;2;1020;913.43695;58;0;23;40;24140;2.0991426;59.03632;12.599999;0;0;0;0
3098;2024-05-09 00:00:00+00:00;46.02000046;9;10.4425;78;;0;0;0;0;0;2;1019.7;913.1332;72;0;56;46;24140;4.1046314;74.74483;10.799999;0;0;0;0
3099;2024-05-09 01:00:00+00:00;46.02000046;9;10.0425005;83;;0;0;0;0;0;2;1020.2;913.4401;67;0;67;0;24140;5.6920996;71.564964;10.799999;0;0;0;0
3100;2024-05-09 02:00:00+00:00;46.02000046;9;10.7925005;76;;0;0;0;0;0;3;1020.4;913.8832;100;0;100;0;24140;5.00128;59.743652;11.159999;0;0;0;0
3101;2024-05-09 03:00:00+00:00;46.02000046;9;11.0425005;74;;0;0;0;0;0;2;1020.3;913.8813;100;41;100;0;24140;5.634891;63.435013;9;0;0;0;0
3102;2024-05-09 04:00:00+00:00;46.02000046;9;11.0425005;71;;0;0;0;0;0;3;1020.5;914.0604;100;66;100;0;24140;5.1919937;56.309914;11.159999;0;0;1;0
